family,stage,floors,top_floors,height_m,new_fail,new_ok,new_fail_bld,new_ok_bld,new_fail_pg,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
단일,5 미세조정,53,53,178.9,80,34,39,14,41,37580,400.0,12402,49982,785,8.36,0.052,,,1,3.483,11.1,53층 709㎡(63.9×11.1m)
단일,5 미세조정,51,51,172.3,81,35,39,16,42,37580,400.0,12157,49737,814,8.67,0.048,,,1,3.484,11.31,51층 737㎡(65.1×11.3m)
단일,5 미세조정,53,53,178.9,82,34,39,14,43,37580,400.0,10255,47835,772,8.21,0.076,,,1,3.503,15.37,53층 709㎡(46.1×15.4m)
단일,5 미세조정,51,51,172.3,82,34,39,14,43,37580,400.0,9931,47511,800,8.51,0.078,,,1,3.502,16.08,51층 737㎡(45.8×16.1m)
단일,5 미세조정,54,54,182.2,82,36,39,17,43,37580,400.0,11613,49193,766,8.15,0.042,,,1,3.501,12.35,54층 696㎡(56.3×12.4m)
단일,5 미세조정,54,54,182.2,82,36,39,17,43,37580,400.0,11800,49380,767,8.16,0.036,,,1,3.499,12.04,54층 696㎡(57.8×12.0m)
단일,5 미세조정,51,51,172.3,82,37,39,17,43,37580,400.0,9931,47511,800,8.51,0.06,,,1,3.492,16.08,51층 737㎡(45.8×16.1m)
단일,5 미세조정,51,51,172.3,82,36,39,16,43,37580,400.0,11739,49319,812,8.64,0.065,,,1,3.492,11.92,51층 737㎡(61.8×11.9m)
단일,5 미세조정,55,55,185.5,83,36,39,17,44,37580,400.0,11342,48922,750,7.98,0.035,,,1,3.507,12.94,55층 683㎡(52.8×12.9m)
단일,5 미세조정,54,54,182.2,83,37,39,17,44,37580,400.0,11234,48814,763,8.12,0.048,,,1,3.476,13.06,54층 696㎡(53.3×13.1m)
단일,5 미세조정,55,55,185.5,84,36,39,14,45,37580,400.0,11535,49115,751,8.0,0.066,,,1,3.495,12.58,55층 683㎡(54.3×12.6m)
단일,5 미세조정,48,48,162.4,84,36,39,16,45,37580,400.0,10047,47627,851,9.05,0.067,,,1,3.491,15.17,48층 783㎡(51.6×15.2m)
단일,5 미세조정,50,50,169.0,84,36,39,16,45,37580,400.0,11337,48917,825,8.78,0.058,,,1,3.474,12.51,50층 752㎡(60.1×12.5m)
단일,5 미세조정,55,55,185.5,85,37,39,16,46,37580,400.0,11913,49493,753,8.02,0.075,,,1,3.491,11.93,55층 683㎡(57.3×11.9m)
단일,5 미세조정,52,52,175.6,68,38,40,22,28,37580,400.0,10153,47733,786,8.36,0.019,,,1,3.603,15.52,52층 723㎡(46.6×15.5m)
단일,1b 층수·세장비,50,50,169.0,72,38,40,22,32,37580,400.0,9553,47133,813,8.66,0.025,,,1,3.58,17.34,50층 752㎡(43.3×17.3m)
단일,5 미세조정,55,55,185.5,74,37,40,17,34,37580,400.0,11535,49115,751,8.0,0.034,,,1,3.512,12.58,55층 683㎡(54.3×12.6m)
단일,1b 층수·세장비,53,53,178.9,74,31,40,11,34,37580,400.0,11062,48642,777,8.27,0.069,,,1,3.498,13.31,53층 709㎡(53.3×13.3m)
단일,5 미세조정,53,53,178.9,75,36,40,17,35,37580,400.0,11685,49265,781,8.31,0.04,,,1,3.499,12.15,53층 709㎡(58.3×12.2m)
단일,5 미세조정,53,53,178.9,75,31,40,11,35,37580,400.0,11685,49265,781,8.31,0.064,,,1,3.491,12.15,53층 709㎡(58.3×12.2m)
단일,5 미세조정,52,52,175.6,76,36,40,17,36,37580,400.0,10794,48374,790,8.41,0.045,,,1,3.504,13.79,52층 723㎡(52.4×13.8m)
단일,5 미세조정,52,52,175.6,77,36,40,17,37,37580,400.0,10794,48374,790,8.41,0.059,,,1,3.512,13.79,52층 723㎡(52.4×13.8m)
단일,5 미세조정,53,53,178.9,77,36,40,17,37,37580,400.0,11062,48642,777,8.27,0.058,,,1,3.51,13.31,53층 709㎡(53.3×13.3m)
단일,5 미세조정,52,52,175.6,77,36,40,17,37,37580,400.0,10794,48374,790,8.41,0.053,,,1,3.509,13.79,52층 723㎡(52.4×13.8m)
단일,5 미세조정,53,53,178.9,77,36,40,17,37,37580,400.0,11062,48642,777,8.27,0.049,,,1,3.508,13.31,53층 709㎡(53.3×13.3m)
단일,5 미세조정,51,51,172.3,77,36,40,17,37,37580,400.0,10923,48503,806,8.58,0.057,,,1,3.507,13.4,51층 737㎡(55.0×13.4m)
단일,5 미세조정,52,52,175.6,77,36,40,17,37,37580,400.0,11202,48782,793,8.44,0.036,,,1,3.504,12.93,52층 723㎡(55.9×12.9m)
단일,5 미세조정,53,53,178.9,77,36,40,17,37,37580,400.0,10133,47713,771,8.2,0.069,,,1,3.502,15.77,53층 709㎡(45.0×15.8m)
단일,5 미세조정,53,53,178.9,77,36,40,17,37,37580,400.0,10255,47835,772,8.21,0.065,,,1,3.501,15.37,53층 709㎡(46.1×15.4m)
단일,5 미세조정,53,53,178.9,77,40,40,17,37,37580,400.0,10580,48160,774,8.23,0.027,,,1,3.489,14.44,53층 709㎡(49.1×14.4m)
단일,5 미세조정,47,47,159.1,77,37,40,17,37,37580,400.0,9937,47517,868,9.24,0.033,,,1,3.483,15.34,47층 800㎡(52.1×15.3m)
단일,5 미세조정,50,50,169.0,77,39,40,17,37,37580,400.0,10263,47843,818,8.71,0.024,,,1,3.481,14.87,50층 752㎡(50.6×14.9m)
단일,5 미세조정,50,50,169.0,78,34,40,14,38,37580,400.0,10263,47843,818,8.71,0.06,,,1,3.506,14.87,50층 752㎡(50.6×14.9m)
단일,5 미세조정,53,53,178.9,78,32,40,12,38,37580,400.0,11125,48705,777,8.27,0.076,,,1,3.501,13.18,53층 709㎡(53.8×13.2m)
단일,5 미세조정,53,53,178.9,78,37,40,17,38,37580,400.0,10580,48160,774,8.23,0.064,,,1,3.498,14.44,53층 709㎡(49.1×14.4m)
단일,5 미세조정,53,53,178.9,78,32,40,12,38,37580,400.0,11685,49265,781,8.31,0.055,,,1,3.495,12.15,53층 709㎡(58.3×12.2m)
단일,5 미세조정,49,49,165.7,78,36,40,16,38,37580,400.0,10465,48045,836,8.9,0.061,,,1,3.493,14.21,49층 767㎡(54.0×14.2m)
단일,5 미세조정,52,52,175.6,78,37,40,17,38,37580,400.0,10475,48055,788,8.39,0.045,,,1,3.491,14.58,52층 723㎡(49.6×14.6m)
단일,5 미세조정,49,49,165.7,78,36,40,17,38,37580,400.0,10465,48045,836,8.9,0.043,,,1,3.481,14.21,49층 767㎡(54.0×14.2m)
단일,5 미세조정,50,50,169.0,78,36,40,17,38,37580,400.0,10576,48156,820,8.73,0.044,,,1,3.478,14.06,50층 752㎡(53.4×14.1m)
단일,5 미세조정,55,55,185.5,79,32,40,12,39,37580,400.0,11278,48858,750,7.98,0.093,,,1,3.508,13.07,55층 683㎡(52.3×13.1m)
단일,5 미세조정,52,52,175.6,79,32,40,12,39,37580,400.0,11202,48782,793,8.44,0.092,,,1,3.501,12.93,52층 723㎡(55.9×12.9m)
단일,5 미세조정,55,55,185.5,80,33,40,12,40,37580,400.0,11115,48695,749,7.97,0.09,,,1,3.499,13.41,55층 683㎡(51.0×13.4m)
단일,5 미세조정,50,50,169.0,80,32,40,12,40,37580,400.0,10731,48311,821,8.74,0.073,,,1,3.496,13.71,50층 752㎡(54.8×13.7m)
단일,5 미세조정,52,52,175.6,80,31,40,11,40,37580,400.0,11570,49150,795,8.46,0.053,,,1,3.484,12.27,52층 723㎡(58.9×12.3m)
단일,5 미세조정,55,55,185.5,80,37,40,17,40,37580,400.0,10455,48035,745,7.93,0.064,,,1,3.48,15.09,55층 683㎡(45.3×15.1m)
단일,5 미세조정,47,47,159.1,81,35,40,16,41,37580,400.0,10240,47820,870,9.26,0.069,,,1,3.498,14.51,47층 800㎡(55.1×14.5m)
단일,5 미세조정,52,52,175.6,81,36,40,17,41,37580,400.0,9791,47371,783,8.34,0.035,,,1,3.498,16.83,52층 723㎡(42.9×16.8m)
단일,5 미세조정,53,53,178.9,81,36,40,17,41,37580,400.0,9889,47469,769,8.19,0.036,,,1,3.497,16.68,53층 709㎡(42.5×16.7m)
단일,5 미세조정,45,45,152.5,81,37,40,17,41,37580,400.0,10011,47591,907,9.66,0.052,,,1,3.485,14.82,45층 835㎡(56.3×14.8m)
단일,5 미세조정,54,54,182.2,82,32,40,12,42,37580,400.0,11253,48833,763,8.13,0.095,,,1,3.499,13.02,54층 696㎡(53.4×13.0m)
단일,5 미세조정,55,55,185.5,82,36,40,17,42,37580,400.0,11361,48941,750,7.98,0.035,,,1,3.469,12.9,55층 683㎡(53.0×12.9m)
단일,5 미세조정,51,51,172.3,82,37,40,17,42,37580,400.0,11739,49319,812,8.64,0.026,,,1,3.445,11.92,51층 737㎡(61.8×11.9m)
단일,5 미세조정,52,52,175.6,83,34,40,15,43,37580,400.0,9791,47371,783,8.34,0.049,,,1,3.508,16.83,52층 723㎡(42.9×16.8m)
단일,5 미세조정,55,55,185.5,83,36,40,16,43,37580,400.0,11278,48858,750,7.98,0.092,,,1,3.506,13.07,55층 683㎡(52.3×13.1m)
단일,5 미세조정,55,55,185.5,83,37,40,17,43,37580,400.0,10083,47663,742,7.9,0.052,,,1,3.5,16.37,55층 683㎡(41.7×16.4m)
단일,5 미세조정,51,51,172.3,83,34,40,14,43,37580,400.0,11273,48853,809,8.61,0.083,,,1,3.495,12.71,51층 737㎡(58.0×12.7m)
단일,5 미세조정,53,53,178.9,83,32,40,12,43,37580,400.0,11501,49081,779,8.3,0.083,,,1,3.495,12.47,53층 709㎡(56.9×12.5m)
단일,5 미세조정,53,53,178.9,83,32,40,12,43,37580,400.0,11685,49265,781,8.31,0.077,,,1,3.49,12.15,53층 709㎡(58.3×12.2m)
단일,5 미세조정,54,54,182.2,84,36,40,16,44,37580,400.0,10684,48264,760,8.09,0.077,,,1,3.508,14.31,54층 696㎡(48.6×14.3m)
단일,5 미세조정,46,46,155.8,84,34,40,14,44,37580,400.0,10126,47706,888,9.46,0.08,,,1,3.489,14.66,46층 817㎡(55.7×14.7m)
단일,5 미세조정,50,50,169.0,84,36,40,16,44,37580,400.0,10811,48391,822,8.75,0.073,,,1,3.483,13.53,50층 752㎡(55.5×13.5m)
단일,5 미세조정,55,55,185.5,84,37,40,17,44,37580,400.0,11913,49493,753,8.02,0.054,,,1,3.46,11.93,55층 683㎡(57.3×11.9m)
단일,5 미세조정,50,50,169.0,84,37,40,17,44,37580,400.0,11619,49199,827,8.8,0.036,,,1,3.45,12.04,50층 752㎡(62.4×12.0m)
단일,5 미세조정,53,53,178.9,85,34,40,14,45,37580,400.0,11685,49265,781,8.31,0.057,,,1,3.49,12.15,53층 709㎡(58.3×12.2m)
단일,5 미세조정,55,55,185.5,85,35,40,14,45,37580,400.0,11535,49115,751,8.0,0.088,,,1,3.487,12.58,55층 683㎡(54.3×12.6m)
단일,5 미세조정,55,55,185.5,85,35,40,13,45,37580,400.0,11535,49115,751,8.0,0.074,,,1,3.485,12.58,55층 683㎡(54.3×12.6m)
단일,5 미세조정,50,50,169.0,85,36,40,16,45,37580,400.0,10976,48556,823,8.76,0.068,,,1,3.48,13.19,50층 752㎡(57.0×13.2m)
단일,5 미세조정,51,51,172.3,86,32,40,12,46,37580,400.0,11739,49319,812,8.64,0.043,,,1,3.485,11.92,51층 737㎡(61.8×11.9m)
단일,5 미세조정,53,53,178.9,87,34,40,14,47,37580,400.0,10580,48160,774,8.23,0.071,,,1,3.505,14.44,53층 709㎡(49.1×14.4m)
단일,5 미세조정,53,53,178.9,87,34,40,14,47,37580,400.0,11062,48642,777,8.27,0.055,,,1,3.502,13.31,53층 709㎡(53.3×13.3m)
단일,5 미세조정,55,55,185.5,87,45,40,22,47,37580,400.0,11535,49115,751,8.0,0.048,,,1,3.488,12.58,55층 683㎡(54.3×12.6m)
단일,5 미세조정,53,53,178.9,87,34,40,14,47,37580,400.0,11501,49081,779,8.3,0.082,,,1,3.479,12.47,53층 709㎡(56.9×12.5m)
단일,5 미세조정,54,54,182.2,88,36,40,16,48,37580,400.0,12523,50103,771,8.21,0.053,,,1,3.482,10.99,54층 696㎡(63.3×11.0m)
단일,5 미세조정,48,48,162.4,68,38,41,22,27,37580,400.0,9256,46836,845,9.0,0.02,,,1,3.571,18.16,48층 783㎡(43.1×18.2m)
단일,5 미세조정,51,51,172.3,73,38,41,22,32,37580,400.0,10050,47630,801,8.52,0.034,,,1,3.548,15.67,51층 737㎡(47.0×15.7m)
단일,5 미세조정,54,54,182.2,73,37,41,17,32,37580,400.0,11425,49005,764,8.14,0.024,,,1,3.508,12.69,54층 696㎡(54.8×12.7m)
단일,5 미세조정,54,54,182.2,75,33,41,11,34,37580,400.0,11425,49005,764,8.14,0.049,,,1,3.505,12.69,54층 696㎡(54.8×12.7m)
단일,5 미세조정,51,51,172.3,78,36,41,17,37,37580,400.0,11090,48670,807,8.59,0.052,,,1,3.502,13.06,51층 737㎡(56.4×13.1m)
단일,5 미세조정,51,51,172.3,78,36,41,17,37,37580,400.0,10686,48266,805,8.57,0.023,,,1,3.496,13.93,51층 737㎡(52.9×13.9m)
단일,5 미세조정,51,51,172.3,78,36,41,17,37,37580,400.0,11454,49034,810,8.62,0.043,,,1,3.496,12.39,51층 737㎡(59.5×12.4m)
단일,5 미세조정,50,50,169.0,78,36,41,17,37,37580,400.0,11337,48917,825,8.78,0.049,,,1,3.495,12.51,50층 752㎡(60.1×12.5m)
단일,5 미세조정,50,50,169.0,78,36,41,17,37,37580,400.0,11337,48917,825,8.78,0.041,,,1,3.495,12.51,50층 752㎡(60.1×12.5m)
단일,5 미세조정,53,53,178.9,79,36,41,17,38,37580,400.0,10580,48160,774,8.23,0.053,,,1,3.514,14.44,53층 709㎡(49.1×14.4m)
단일,5 미세조정,50,50,169.0,79,36,41,17,38,37580,400.0,9947,47527,816,8.68,0.064,,,1,3.509,15.83,50층 752㎡(47.5×15.8m)
단일,5 미세조정,47,47,159.1,79,33,41,14,38,37580,400.0,10240,47820,870,9.26,0.069,,,1,3.501,14.51,47층 800㎡(55.1×14.5m)
단일,5 미세조정,48,48,162.4,79,36,41,16,38,37580,400.0,10565,48145,854,9.09,0.051,,,1,3.487,13.85,48층 783㎡(56.5×13.9m)
단일,5 미세조정,49,49,165.7,79,37,41,17,38,37580,400.0,10155,47735,834,8.88,0.047,,,1,3.485,15.02,49층 767㎡(51.1×15.0m)
단일,5 미세조정,50,50,169.0,80,36,41,17,39,37580,400.0,9828,47408,815,8.68,0.044,,,1,3.506,16.24,50층 752㎡(46.3×16.2m)
단일,5 미세조정,53,53,178.9,80,34,41,11,39,37580,400.0,10580,48160,774,8.23,0.08,,,1,3.497,14.44,53층 709㎡(49.1×14.4m)
단일,5 미세조정,55,55,185.5,80,38,41,16,39,37580,400.0,10787,48367,747,7.95,0.066,,,1,3.494,14.18,55층 683㎡(48.2×14.2m)
단일,5 미세조정,53,53,178.9,81,32,41,12,40,37580,400.0,10902,48482,776,8.26,0.096,,,1,3.503,13.66,53층 709㎡(51.9×13.7m)
단일,5 미세조정,54,54,182.2,81,38,41,16,40,37580,400.0,11009,48589,762,8.11,0.063,,,1,3.491,13.53,54층 696㎡(51.4×13.5m)
단일,5 미세조정,52,52,175.6,81,36,41,14,40,37580,400.0,10475,48055,788,8.39,0.066,,,1,3.49,14.58,52층 723㎡(49.6×14.6m)
단일,1b 층수·세장비,47,47,159.1,81,34,41,14,40,37580,400.0,10391,47971,871,9.27,0.054,,,1,3.48,14.14,47층 800㎡(56.6×14.1m)
단일,5 미세조정,51,51,172.3,81,36,41,13,40,37580,400.0,11090,48670,807,8.59,0.037,,,1,3.474,13.06,51층 737㎡(56.4×13.1m)
단일,1b 층수·세장비,53,53,178.9,82,33,41,14,41,37580,400.0,10255,47835,772,8.21,0.064,,,1,3.513,15.37,53층 709㎡(46.1×15.4m)
단일,5 미세조정,54,54,182.2,82,32,41,12,41,37580,400.0,11009,48589,762,8.11,0.097,,,1,3.499,13.53,54층 696㎡(51.4×13.5m)
단일,5 미세조정,54,54,182.2,82,37,41,17,41,37580,400.0,9987,47567,756,8.04,0.084,,,1,3.493,16.52,54층 696㎡(42.1×16.5m)
단일,5 미세조정,53,53,178.9,82,37,41,17,41,37580,400.0,11125,48705,777,8.27,0.051,,,1,3.471,13.18,53층 709㎡(53.8×13.2m)
단일,5 미세조정,52,52,175.6,82,37,41,17,41,37580,400.0,11034,48614,791,8.42,0.051,,,1,3.469,13.27,52층 723㎡(54.5×13.3m)
단일,5 미세조정,55,55,185.5,83,37,41,17,42,37580,400.0,10960,48540,748,7.96,0.068,,,1,3.478,13.76,55층 683㎡(49.7×13.8m)
단일,5 미세조정,54,54,182.2,83,37,41,17,42,37580,400.0,11613,49193,766,8.15,0.047,,,1,3.461,12.35,54층 696㎡(56.3×12.4m)
단일,5 미세조정,53,53,178.9,84,36,41,16,43,37580,400.0,10902,48482,776,8.26,0.086,,,1,3.504,13.66,53층 709㎡(51.9×13.7m)
단일,5 미세조정,50,50,169.0,84,36,41,17,43,37580,400.0,9947,47527,816,8.68,0.043,,,1,3.475,15.83,50층 752㎡(47.5×15.8m)
단일,5 미세조정,52,52,175.6,84,37,41,17,43,37580,400.0,11202,48782,793,8.44,0.055,,,1,3.464,12.93,52층 723㎡(55.9×12.9m)
단일,5 미세조정,51,51,172.3,85,35,41,16,44,37580,400.0,10923,48503,806,8.58,0.049,,,1,3.503,13.4,51층 737㎡(55.0×13.4m)
단일,5 미세조정,51,51,172.3,85,32,41,12,44,37580,400.0,11090,48670,807,8.59,0.074,,,1,3.494,13.06,51층 737㎡(56.4×13.1m)
단일,5 미세조정,48,48,162.4,85,32,41,12,44,37580,400.0,10745,48325,856,9.11,0.082,,,1,3.491,13.46,48층 783㎡(58.2×13.5m)
단일,5 미세조정,54,54,182.2,85,35,41,14,44,37580,400.0,11009,48589,762,8.11,0.093,,,1,3.489,13.53,54층 696㎡(51.4×13.5m)
단일,5 미세조정,52,52,175.6,85,35,41,14,44,37580,400.0,10794,48374,790,8.41,0.094,,,1,3.487,13.79,52층 723㎡(52.4×13.8m)
단일,5 미세조정,53,53,178.9,85,36,41,14,44,37580,400.0,10902,48482,776,8.26,0.087,,,1,3.483,13.66,53층 709㎡(51.9×13.7m)
단일,5 미세조정,51,51,172.3,85,36,41,17,44,37580,400.0,10050,47630,801,8.52,0.027,,,1,3.479,15.67,51층 737㎡(47.0×15.7m)
단일,5 미세조정,50,50,169.0,86,34,41,14,45,37580,400.0,9828,47408,815,8.68,0.056,,,1,3.505,16.24,50층 752㎡(46.3×16.2m)
단일,5 미세조정,54,54,182.2,86,35,41,12,45,37580,400.0,10684,48264,760,8.09,0.083,,,1,3.491,14.31,54층 696㎡(48.6×14.3m)
단일,5 미세조정,52,52,175.6,86,34,41,14,45,37580,400.0,11034,48614,791,8.42,0.09,,,1,3.485,13.27,52층 723㎡(54.5×13.3m)
단일,5 미세조정,52,52,175.6,86,35,41,14,45,37580,400.0,10952,48532,791,8.42,0.092,,,1,3.484,13.44,52층 723㎡(53.8×13.4m)
단일,5 미세조정,53,53,178.9,86,35,41,13,45,37580,400.0,11314,48894,778,8.28,0.072,,,1,3.482,12.81,53층 709㎡(55.3×12.8m)
단일,5 미세조정,53,53,178.9,86,37,41,17,45,37580,400.0,12402,49982,785,8.36,0.036,,,1,3.449,11.1,53층 709㎡(63.9×11.1m)
단일,5 미세조정,54,54,182.2,87,39,41,19,46,37580,400.0,11234,48814,763,8.12,0.05,,,1,3.5,13.06,54층 696㎡(53.3×13.1m)
단일,5 미세조정,54,54,182.2,87,40,41,20,46,37580,400.0,11800,49380,767,8.16,0.054,,,1,3.499,12.04,54층 696㎡(57.8×12.0m)
단일,5 미세조정,53,53,178.9,87,34,41,14,46,37580,400.0,11501,49081,779,8.3,0.041,,,1,3.497,12.47,53층 709㎡(56.9×12.5m)
단일,5 미세조정,54,54,182.2,87,37,41,17,46,37580,400.0,11800,49380,767,8.16,0.054,,,1,3.495,12.04,54층 696㎡(57.8×12.0m)
단일,1b 층수·세장비,55,55,185.5,87,36,41,12,46,37580,400.0,11278,48858,750,7.98,0.048,,,1,3.488,13.07,55층 683㎡(52.3×13.1m)
단일,5 미세조정,50,50,169.0,88,34,41,14,47,37580,400.0,10420,48000,819,8.72,0.053,,,1,3.505,14.45,50층 752㎡(52.0×14.4m)
단일,5 미세조정,55,55,185.5,88,34,41,14,47,37580,400.0,11115,48695,749,7.97,0.08,,,1,3.491,13.41,55층 683㎡(51.0×13.4m)
단일,5 미세조정,54,54,182.2,88,34,41,14,47,37580,400.0,11425,49005,764,8.14,0.069,,,1,3.488,12.69,54층 696㎡(54.8×12.7m)
단일,5 미세조정,55,55,185.5,88,34,41,14,47,37580,400.0,11913,49493,753,8.02,0.061,,,1,3.482,11.93,55층 683㎡(57.3×11.9m)
단일,5 미세조정,54,54,182.2,88,34,41,14,47,37580,400.0,11800,49380,767,8.16,0.067,,,1,3.48,12.04,54층 696㎡(57.8×12.0m)
단일,5 미세조정,53,53,178.9,88,34,41,14,47,37580,400.0,11976,49556,782,8.33,0.051,,,1,3.477,11.7,53층 709㎡(60.6×11.7m)
단일,1b 층수·세장비,50,50,169.0,88,43,41,22,47,37580,400.0,11484,49064,826,8.79,0.077,,,1,3.474,12.26,50층 752㎡(61.3×12.3m)
단일,5 미세조정,51,51,172.3,89,36,41,17,48,37580,400.0,10370,47950,803,8.54,0.032,,,1,3.497,14.72,51층 737㎡(50.1×14.7m)
단일,1b 층수·세장비,55,55,185.5,89,37,41,16,48,37580,400.0,12068,49648,754,8.03,0.072,,,1,3.489,11.69,55층 683㎡(58.4×11.7m)
단일,5 미세조정,52,52,175.6,89,34,41,14,48,37580,400.0,11387,48967,794,8.45,0.081,,,1,3.475,12.59,52층 723㎡(57.4×12.6m)
2개동,5 미세조정,55+55,55,185.5,89,41,41,21,48,37580,400.0,13441,51021,761,8.1,0.031,5.7,1.42,2,3.455,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
단일,5 미세조정,51,51,172.3,90,39,41,19,49,37580,400.0,10050,47630,801,8.52,0.044,,,1,3.505,15.67,51층 737㎡(47.0×15.7m)
단일,5 미세조정,52,52,175.6,90,36,41,16,49,37580,400.0,11858,49438,797,8.48,0.062,,,1,3.488,11.81,52층 723㎡(61.2×11.8m)
단일,5 미세조정,51,51,172.3,90,34,41,14,49,37580,400.0,12157,49737,814,8.67,0.036,,,1,3.468,11.31,51층 737㎡(65.1×11.3m)
단일,5 미세조정,52,52,175.6,72,38,42,22,30,37580,400.0,9458,47038,781,8.32,0.033,,,1,3.583,18.44,52층 723㎡(39.2×18.4m)
단일,5 미세조정,54,54,182.2,78,36,42,14,36,37580,400.0,10684,48264,760,8.09,0.04,,,1,3.509,14.31,54층 696㎡(48.6×14.3m)
단일,5 미세조정,51,51,172.3,78,33,42,11,36,37580,400.0,10686,48266,805,8.57,0.047,,,1,3.494,13.93,51층 737㎡(52.9×13.9m)
단일,1b 층수·세장비,55,55,185.5,79,35,42,11,37,37580,400.0,10455,48035,745,7.93,0.051,,,1,3.513,15.09,55층 683㎡(45.3×15.1m)
단일,5 미세조정,52,52,175.6,79,34,42,14,37,37580,400.0,10475,48055,788,8.39,0.05,,,1,3.506,14.58,52층 723㎡(49.6×14.6m)
단일,5 미세조정,52,52,175.6,79,37,42,14,37,37580,400.0,10794,48374,790,8.41,0.043,,,1,3.491,13.79,52층 723㎡(52.4×13.8m)
단일,5 미세조정,52,52,175.6,79,37,42,14,37,37580,400.0,10475,48055,788,8.39,0.04,,,1,3.49,14.58,52층 723㎡(49.6×14.6m)
단일,1b 층수·세장비,53,53,178.9,80,36,42,17,38,37580,400.0,9849,47429,769,8.19,0.064,,,1,3.509,16.84,53층 709㎡(42.1×16.8m)
단일,1b 층수·세장비,50,50,169.0,80,36,42,17,38,37580,400.0,9947,47527,816,8.68,0.061,,,1,3.504,15.83,50층 752㎡(47.5×15.8m)
단일,5 미세조정,50,50,169.0,80,36,42,16,38,37580,400.0,10263,47843,818,8.71,0.064,,,1,3.495,14.87,50층 752㎡(50.6×14.9m)
단일,5 미세조정,47,47,159.1,80,36,42,17,38,37580,400.0,10240,47820,870,9.26,0.041,,,1,3.495,14.51,47층 800㎡(55.1×14.5m)
단일,1b 층수·세장비,55,55,185.5,80,37,42,17,38,37580,400.0,10042,47622,742,7.9,0.061,,,1,3.494,16.53,55층 683㎡(41.3×16.5m)
단일,5 미세조정,52,52,175.6,80,37,42,17,38,37580,400.0,10339,47919,787,8.38,0.046,,,1,3.475,14.96,52층 723㎡(48.3×15.0m)
단일,5 미세조정,51,51,172.3,80,37,42,17,38,37580,400.0,10370,47950,803,8.54,0.043,,,1,3.473,14.72,51층 737㎡(50.1×14.7m)
단일,5 미세조정,54,54,182.2,80,37,42,17,38,37580,400.0,11170,48750,763,8.12,0.034,,,1,3.467,13.19,54층 696㎡(52.8×13.2m)
단일,5 미세조정,54,54,182.2,81,37,42,13,39,37580,400.0,11009,48589,762,8.11,0.036,,,1,3.5,13.53,54층 696㎡(51.4×13.5m)
단일,5 미세조정,48,48,162.4,81,30,42,11,39,37580,400.0,10923,48503,857,9.12,0.081,,,1,3.493,13.1,48층 783㎡(59.8×13.1m)
단일,5 미세조정,48,48,162.4,81,30,42,11,39,37580,400.0,10565,48145,854,9.09,0.073,,,1,3.492,13.85,48층 783㎡(56.5×13.9m)
단일,5 미세조정,55,55,185.5,82,32,42,12,40,37580,400.0,11115,48695,749,7.97,0.1,,,1,3.507,13.41,55층 683㎡(51.0×13.4m)
단일,5 미세조정,55,55,185.5,82,37,42,15,40,37580,400.0,11535,49115,751,8.0,0.045,,,1,3.499,12.58,55층 683㎡(54.3×12.6m)
단일,5 미세조정,54,54,182.2,82,40,42,18,40,37580,400.0,11425,49005,764,8.14,0.06,,,1,3.495,12.69,54층 696㎡(54.8×12.7m)
단일,5 미세조정,53,53,178.9,82,33,42,11,40,37580,400.0,10580,48160,774,8.23,0.094,,,1,3.495,14.44,53층 709㎡(49.1×14.4m)
단일,5 미세조정,53,53,178.9,82,37,42,15,40,37580,400.0,11314,48894,778,8.28,0.041,,,1,3.494,12.81,53층 709㎡(55.3×12.8m)
단일,5 미세조정,47,47,159.1,82,37,42,17,40,37580,400.0,10391,47971,871,9.27,0.027,,,1,3.467,14.14,47층 800㎡(56.6×14.1m)
단일,5 미세조정,48,48,162.4,82,37,42,17,40,37580,400.0,10745,48325,856,9.11,0.025,,,1,3.461,13.46,48층 783㎡(58.2×13.5m)
단일,5 미세조정,50,50,169.0,83,36,42,17,41,37580,400.0,9828,47408,815,8.68,0.044,,,1,3.493,16.24,50층 752㎡(46.3×16.2m)
단일,5 미세조정,48,48,162.4,83,31,42,11,41,37580,400.0,10047,47627,851,9.05,0.093,,,1,3.492,15.17,48층 783㎡(51.6×15.2m)
단일,5 미세조정,53,53,178.9,83,37,42,17,41,37580,400.0,10450,48030,773,8.23,0.059,,,1,3.478,14.79,53층 709㎡(47.9×14.8m)
단일,5 미세조정,52,52,175.6,83,37,42,17,41,37580,400.0,11570,49150,795,8.46,0.028,,,1,3.456,12.27,52층 723㎡(58.9×12.3m)
단일,5 미세조정,51,51,172.3,83,37,42,17,41,37580,400.0,11454,49034,810,8.62,0.027,,,1,3.453,12.39,51층 737㎡(59.5×12.4m)
단일,5 미세조정,54,54,182.2,84,35,42,16,42,37580,400.0,10356,47936,758,8.07,0.041,,,1,3.518,15.23,54층 696㎡(45.7×15.2m)
단일,5 미세조정,54,54,182.2,84,41,42,20,42,37580,400.0,11425,49005,764,8.14,0.083,,,1,3.5,12.69,54층 696㎡(54.8×12.7m)
